employee_id,age,gender,department,job_role,years_experience,years_at_company,years_since_last_promotion,monthly_salary,annual_salary,job_satisfaction,work_life_balance,performance_rating,overtime,commute_distance_km,marital_status,education_field,attrition
1514,35,Female,Sales,Sales Executive,0,0,0,4580,54900,4,2,3,Yes,1.0,Single,Business,Yes
1515,25,Female,Finance,Financial Analyst,7,7,3,7040,84500,4,2,3,No,1.0,Married,Business,No
1516,38,Male,Engineering,QA Engineer,9,3,3,8920,107100,4,2,4,No,13.9,Divorced,Engineering,No
1517,24,Female,HR,Recruiter,1,1,1,4150,49800,4,3,3,No,1.0,Married,Engineering,No
1518,32,Male,HR,HR Manager,10,0,0,5980,71800,3,4,4,No,7.7,Married,Engineering,No
1519,31,Male,Customer Support,Support Associate,13,0,0,5440,65300,3,2,3,No,3.6,Divorced,Other,No
1520,38,Female,Sales,Account Manager,3,3,1,3280,39300,3,4,3,No,2.2,Married,Engineering,No
1521,36,Female,Engineering,Senior Engineer,15,0,0,10660,127900,3,3,2,No,1.4,Married,Business,No
1522,48,Male,HR,HR Executive,9,5,5,5010,60100,1,1,4,No,30.8,Married,Engineering,Yes
1523,56,Female,Engineering,QA Engineer,21,2,2,11760,141100,3,3,2,No,18.4,Divorced,Business,No
1524,31,Male,Engineering,QA Engineer,4,0,0,8310,99700,4,3,2,No,5.2,Married,Other,No
1525,36,Female,Engineering,Senior Engineer,3,3,3,6580,78900,2,1,4,No,1.0,Married,Engineering,No
1526,30,Male,Engineering,Engineering Manager,8,1,1,7990,95900,1,4,2,Yes,11.2,Married,Other,No
1527,41,Female,HR,HR Executive,12,1,0,6270,75200,2,3,2,Yes,2.3,Divorced,Business,No
1528,35,Female,Customer Support,Support Manager,0,0,0,3430,41200,2,3,3,No,5.2,Married,Marketing,Yes
1529,34,Male,Finance,Accountant,12,0,0,8240,98900,2,1,3,No,12.2,Married,Marketing,No
1530,47,Female,Sales,Sales Manager,10,0,0,6620,79400,4,3,3,No,1.3,Divorced,Marketing,No
1531,23,Male,HR,HR Manager,9,1,1,5610,67300,4,4,2,Yes,5.1,Married,Other,No
1532,30,Male,Customer Support,Support Lead,6,2,1,4940,59300,2,4,3,No,23.6,Married,Engineering,No
1533,39,Male,HR,HR Executive,7,1,0,5310,63700,1,4,3,Yes,5.9,Married,Business,Yes
1534,41,Male,Customer Support,Support Manager,10,3,3,4980,59700,3,3,3,Yes,1.0,Single,Business,No
1535,49,Female,Finance,Financial Analyst,9,4,1,6900,82800,4,1,1,No,5.9,Single,HR,No
1536,24,Female,Customer Support,Support Lead,10,4,0,4990,59900,3,3,3,No,5.5,Divorced,Business,Yes
1537,35,Female,Sales,Account Manager,7,3,2,5240,62900,4,1,3,No,21.5,Married,Engineering,Yes
1538,38,Male,Sales,Account Manager,1,1,1,4550,54600,4,2,3,No,1.8,Married,HR,No
1539,38,Female,HR,HR Executive,5,5,3,6050,72600,1,2,3,No,15.8,Single,Engineering,No
1540,36,Female,Sales,Account Manager,18,0,0,6430,77200,3,3,1,No,1.3,Married,Engineering,No
1541,43,Male,Finance,Accountant,12,1,0,8150,97800,3,1,4,No,1.9,Single,Marketing,No
1542,38,Female,Marketing,Marketing Manager,0,0,0,4830,58000,4,1,4,No,12.8,Married,Business,No
1543,29,Female,Sales,Account Manager,3,3,0,5420,65100,1,3,2,No,1.6,Married,Other,Yes
1544,44,Female,Engineering,Senior Engineer,3,1,1,8780,105400,4,3,3,Yes,1.0,Married,HR,No
1545,33,Female,Customer Support,Support Lead,7,0,0,5010,60100,4,2,2,No,1.0,Married,Business,No
1546,40,Male,Sales,Sales Executive,9,0,0,4990,59900,4,3,4,Yes,3.0,Single,Business,Yes
1547,39,Male,Engineering,Engineering Manager,16,1,1,8220,98600,4,3,3,Yes,10.3,Married,Business,No
1548,43,Male,Engineering,Software Engineer,0,0,0,5440,65300,3,2,3,Yes,10.4,Divorced,Engineering,No
1549,44,Female,Customer Support,Support Lead,5,5,5,3160,37900,3,3,4,Yes,1.6,Married,Engineering,Yes
1550,36,Male,Customer Support,Support Manager,0,0,0,3350,40200,3,2,4,Yes,8.9,Single,Other,Yes
1551,52,Male,HR,HR Executive,14,2,2,6470,77600,3,3,3,No,1.5,Married,Business,Yes
1552,43,Male,Sales,Sales Executive,7,3,2,4880,58600,3,2,2,No,1.0,Married,Business,Yes
1553,39,Male,Marketing,Content Specialist,6,0,0,6660,79900,3,2,4,No,1.8,Divorced,Business,Yes
1554,47,Male,Sales,Sales Manager,5,1,0,4950,59400,1,3,4,No,2.6,Single,Marketing,Yes
1555,34,Male,HR,HR Executive,2,2,1,4620,55400,2,4,4,No,2.4,Divorced,Business,No
1556,40,Male,Customer Support,Support Manager,9,5,2,4200,50400,1,3,3,Yes,17.2,Single,Engineering,Yes
1557,50,Female,HR,HR Manager,7,1,0,5620,67500,3,3,4,No,1.9,Married,Other,No
1558,22,Female,HR,Recruiter,12,5,5,6590,79100,4,3,4,No,8.6,Single,Other,No
1559,20,Female,HR,HR Executive,4,0,0,5290,63500,3,2,3,No,26.6,Married,Business,Yes
1560,32,Male,Customer Support,Support Associate,2,2,1,3350,40200,3,2,4,Yes,1.2,Married,Other,Yes
1561,34,Male,Sales,Sales Executive,9,2,0,6500,78000,1,2,3,No,3.4,Single,Other,Yes
1562,35,Male,HR,Recruiter,10,1,1,6020,72200,2,2,3,No,1.8,Married,Engineering,Yes
1563,55,Male,Marketing,Marketing Manager,0,0,0,5030,60400,2,4,3,No,1.0,Divorced,Business,Yes
1564,43,Female,Engineering,Engineering Manager,10,2,1,9400,112800,3,3,3,No,4.7,Divorced,Other,No
1565,50,Female,Customer Support,Support Manager,7,7,2,3900,46800,2,1,3,No,12.9,Single,Marketing,No
1566,31,Male,HR,HR Manager,10,2,2,5800,69600,4,4,2,Yes,1.0,Married,Other,No
1567,36,Male,HR,HR Manager,10,1,1,6430,77200,4,2,3,No,5.2,Married,Engineering,No
1568,37,Male,Marketing,Marketing Associate,15,2,0,5610,67300,3,3,3,No,5.0,Single,Other,No
1569,40,Male,Customer Support,Support Manager,9,9,5,4830,58000,3,3,2,No,7.7,Married,Marketing,No
1570,35,Male,Sales,Account Manager,6,5,5,4780,57300,4,3,3,No,1.1,Married,Other,No
1571,24,Male,HR,HR Manager,3,2,0,4890,58700,2,3,3,No,5.8,Single,Other,Yes
1572,20,Male,Finance,Financial Analyst,12,3,0,7130,85600,4,2,4,Yes,5.6,Single,Other,No
1573,44,Female,Finance,Accountant,11,4,0,7220,86700,4,4,2,No,1.0,Divorced,Engineering,No
1574,45,Male,Engineering,Engineering Manager,7,1,0,8760,105100,4,4,3,Yes,1.0,Married,HR,No
1575,31,Male,Engineering,Software Engineer,4,1,1,7060,84700,4,1,3,No,6.8,Single,Business,No
1576,43,Male,Customer Support,Support Manager,3,2,2,3180,38200,4,4,2,No,2.2,Single,Business,No
1577,45,Male,Customer Support,Support Associate,13,0,0,5690,68300,3,3,3,No,7.2,Single,Business,Yes
1578,41,Female,Finance,Finance Manager,2,1,1,5520,66200,1,3,3,Yes,4.0,Married,Business,Yes
1579,34,Male,Customer Support,Support Manager,9,1,1,4420,53100,2,3,3,Yes,22.9,Divorced,Business,Yes
1580,20,Female,Marketing,Marketing Associate,11,3,2,5570,66800,4,1,1,No,18.5,Married,Business,No
1581,35,Male,Finance,Finance Manager,9,0,0,6280,75400,3,4,3,No,1.0,Divorced,Other,No
1582,34,Male,Engineering,Senior Engineer,12,3,0,10060,120700,4,1,2,No,5.4,Divorced,Business,No
1583,20,Male,Marketing,Marketing Manager,3,3,3,5080,61000,1,1,3,No,5.8,Married,Business,Yes
1584,44,Male,Customer Support,Support Associate,9,2,2,5380,64600,4,3,2,Yes,17.5,Divorced,Engineering,No
1585,37,Male,Sales,Sales Executive,14,2,0,6700,80400,2,4,3,No,8.6,Single,Business,Yes
1586,25,Male,Sales,Account Manager,6,6,2,3920,47100,3,2,4,No,1.4,Married,Business,No
1587,31,Male,Engineering,Engineering Manager,10,1,0,8930,107200,3,4,2,No,6.6,Married,Other,No
1588,34,Male,Marketing,Marketing Associate,9,0,0,6440,77300,2,3,3,No,3.2,Single,Business,Yes
1589,27,Female,Customer Support,Support Associate,0,0,0,3530,42400,3,2,3,No,1.0,Single,Engineering,No
1590,34,Male,Engineering,Engineering Manager,9,5,0,6610,79300,2,2,3,No,10.3,Married,Marketing,Yes
1591,53,Male,HR,Recruiter,8,8,0,5980,71800,3,2,4,No,9.1,Married,Business,No
1592,48,Male,Customer Support,Support Manager,9,0,0,3990,47900,4,4,4,No,3.0,Married,HR,No
1593,27,Male,Sales,Sales Executive,14,3,1,6920,83100,2,4,3,No,5.7,Single,Marketing,No
1594,39,Female,Finance,Financial Analyst,9,0,0,6160,73900,4,1,3,No,5.1,Divorced,Engineering,No
1595,39,Female,Finance,Accountant,8,0,0,5410,64900,4,2,3,Yes,7.2,Single,Marketing,No
1596,33,Female,Engineering,Senior Engineer,0,0,0,5950,71400,2,3,1,Yes,4.9,Divorced,HR,No
1597,33,Female,Customer Support,Support Associate,7,5,1,3130,37600,3,4,4,No,2.4,Married,Engineering,No
1598,46,Female,Marketing,Content Specialist,0,0,0,4730,56800,2,1,3,No,7.2,Married,Other,Yes
1599,38,Female,Finance,Financial Analyst,12,0,0,7720,92600,4,3,3,Yes,1.9,Married,HR,No
1600,43,Male,Customer Support,Support Manager,3,3,2,4430,53200,1,4,2,Yes,18.9,Single,Engineering,No
1601,30,Male,Customer Support,Support Manager,11,6,6,5000,60000,3,3,3,No,3.3,Single,Engineering,No
1602,37,Male,Engineering,Engineering Manager,9,5,1,7410,88900,4,3,3,No,5.8,Married,Business,No
1603,20,Male,Engineering,QA Engineer,10,0,0,7750,93000,2,3,2,Yes,4.9,Married,HR,Yes
1604,36,Female,Finance,Finance Manager,0,0,0,5360,64300,1,3,4,Yes,6.4,Married,HR,Yes
1605,22,Male,Engineering,Software Engineer,5,2,1,7040,84500,3,4,2,No,12.3,Married,Business,No
1606,42,Female,Customer Support,Support Manager,5,5,4,3800,45600,2,1,3,No,24.5,Single,Engineering,Yes
1607,37,Male,Sales,Sales Executive,6,6,0,5980,71700,2,2,3,Yes,1.4,Single,Other,No
1608,20,Male,Customer Support,Support Lead,8,8,2,4490,53900,2,4,3,Yes,1.0,Single,Marketing,No
1609,30,Female,Engineering,QA Engineer,10,2,2,8840,106100,4,1,4,No,7.5,Divorced,Marketing,No
1610,35,Female,Marketing,Marketing Manager,6,6,3,4580,54900,1,2,2,No,11.6,Single,Business,Yes
1611,32,Female,Marketing,Marketing Associate,5,5,2,3340,40100,4,4,3,Yes,6.1,Divorced,Marketing,No
1612,39,Male,Sales,Account Manager,9,4,4,5850,70200,3,2,4,Yes,5.7,Divorced,Other,No
1613,47,Male,Marketing,Marketing Manager,6,6,3,5000,60000,4,2,2,No,1.9,Married,Other,No
1614,52,Female,Marketing,Content Specialist,12,4,0,7090,85100,4,3,3,Yes,17.9,Single,Business,No
1615,37,Male,Engineering,Engineering Manager,9,9,0,7920,95000,4,3,3,No,2.3,Married,Business,No
1616,38,Female,Sales,Sales Executive,12,3,3,6820,81900,2,3,4,Yes,9.4,Married,Business,No
1617,51,Male,Sales,Sales Manager,2,0,0,4880,58600,4,3,3,No,6.4,Married,Engineering,No
1618,28,Male,Marketing,Content Specialist,2,2,0,4880,58500,4,4,3,Yes,2.0,Single,Engineering,No
1619,45,Female,Finance,Financial Analyst,0,0,0,5540,66500,2,1,2,No,1.0,Single,Marketing,No
1620,37,Female,Sales,Account Manager,3,0,0,5460,65500,3,1,4,No,14.4,Single,Other,No
1621,36,Female,Sales,Sales Executive,5,2,2,5980,71700,3,4,4,No,1.8,Single,Business,No
1622,38,Male,Finance,Financial Analyst,7,5,1,6100,73200,4,4,3,No,5.6,Married,Business,No
1623,36,Female,Engineering,QA Engineer,7,7,0,7190,86300,3,3,3,No,1.0,Single,HR,No
1624,35,Female,Finance,Financial Analyst,9,0,0,6860,82300,2,3,2,No,12.1,Single,Marketing,No
1625,35,Male,Customer Support,Support Manager,2,1,1,3530,42400,2,3,3,No,14.6,Single,Business,Yes
1626,45,Male,Customer Support,Support Manager,4,0,0,4680,56100,2,2,4,No,4.6,Divorced,Marketing,Yes
1627,44,Male,Customer Support,Support Associate,13,0,0,5110,61300,3,3,3,No,1.0,Married,Engineering,Yes
1628,41,Male,Finance,Financial Analyst,10,3,1,6220,74600,4,3,3,Yes,9.9,Single,Business,No
1629,56,Female,Marketing,Content Specialist,4,4,0,4800,57600,4,3,2,Yes,12.7,Single,Business,No
1630,30,Male,Finance,Accountant,8,4,0,6520,78300,2,3,4,Yes,29.9,Married,Other,No
1631,25,Male,Sales,Account Manager,18,0,0,6910,82900,4,4,3,No,3.9,Married,Engineering,No
1632,29,Female,Sales,Sales Manager,13,12,0,6100,73200,2,3,1,Yes,29.3,Married,Engineering,Yes
1633,45,Male,Sales,Account Manager,9,5,3,5770,69200,3,3,4,No,7.1,Married,Engineering,No
1634,35,Male,Engineering,Engineering Manager,12,1,1,8080,97000,1,1,2,No,19.2,Single,Marketing,Yes
1635,41,Male,Engineering,Software Engineer,9,0,0,8790,105500,4,3,3,Yes,1.0,Married,Business,No
1636,20,Male,Customer Support,Support Associate,8,0,0,4340,52100,3,2,4,Yes,1.0,Single,Business,Yes
1637,20,Male,Engineering,Engineering Manager,12,1,1,8720,104700,4,2,3,No,12.9,Married,Engineering,No
1638,31,Female,Finance,Finance Manager,17,3,3,9520,114200,4,4,3,No,6.6,Divorced,Engineering,No
1639,44,Female,Sales,Sales Executive,3,2,2,5400,64800,2,4,3,No,14.1,Divorced,Business,No
1640,45,Female,Marketing,Marketing Manager,0,0,0,3950,47400,4,4,3,No,18.5,Married,Marketing,No
1641,37,Female,Customer Support,Support Manager,13,12,5,5020,60200,4,3,2,No,6.8,Single,Business,No
1642,37,Male,Sales,Sales Manager,2,2,2,5100,61200,3,4,4,No,4.7,Married,HR,No
1643,26,Male,Engineering,Software Engineer,0,0,0,5180,62200,4,2,3,No,3.9,Married,Engineering,No
1644,24,Male,Sales,Sales Manager,11,4,0,6470,77600,4,4,3,No,5.3,Married,Marketing,Yes
1645,40,Female,Engineering,Software Engineer,8,0,0,8080,97000,2,3,3,Yes,2.8,Single,Business,Yes
1646,42,Male,Customer Support,Support Lead,12,1,1,4300,51600,2,2,4,No,12.2,Single,Other,Yes
1647,45,Female,Engineering,Engineering Manager,8,8,1,9280,111300,2,2,2,No,10.7,Single,Other,No
1648,24,Female,Marketing,Content Specialist,13,2,0,6220,74700,4,1,2,No,1.0,Married,Business,No
1649,34,Male,Finance,Finance Manager,13,0,0,6270,75200,1,1,4,No,2.4,Married,Engineering,Yes
1650,43,Male,Sales,Sales Manager,7,7,4,5300,63600,2,2,1,No,9.3,Married,Marketing,No
1651,30,Female,Sales,Sales Executive,0,0,0,4640,55700,1,3,2,No,16.2,Married,Other,Yes
1652,53,Female,Engineering,Software Engineer,6,1,0,7180,86200,2,2,4,No,1.0,Married,Engineering,Yes
1653,29,Male,Marketing,Marketing Manager,11,0,0,4530,54400,1,2,3,No,10.8,Married,Other,Yes
1654,35,Female,Engineering,Senior Engineer,13,4,0,10930,131200,4,3,3,No,1.6,Single,Business,No
1655,43,Female,Engineering,Software Engineer,8,7,1,8480,101700,2,4,3,No,10.3,Single,Engineering,No
1656,23,Male,Finance,Finance Manager,12,4,1,8890,106700,1,3,2,No,6.9,Single,Marketing,No
1657,40,Female,Engineering,QA Engineer,2,0,0,5610,67300,3,1,1,Yes,14.2,Single,Other,No
1658,29,Male,Customer Support,Support Manager,12,0,0,4320,51900,3,2,3,Yes,8.1,Single,Engineering,Yes
1659,20,Female,Customer Support,Support Associate,16,9,2,5020,60200,3,2,3,Yes,1.6,Divorced,Other,No
1660,37,Male,Customer Support,Support Lead,4,1,0,3790,45500,3,2,3,No,19.2,Single,Marketing,No
1661,42,Male,Sales,Sales Executive,3,2,2,4680,56100,4,3,3,No,10.5,Single,HR,Yes
1662,38,Female,Engineering,Software Engineer,6,0,0,7760,93100,3,4,3,No,6.9,Single,HR,No
1663,24,Male,Finance,Accountant,15,13,5,7060,84700,4,3,2,Yes,9.8,Single,Business,No
1664,41,Female,Engineering,Engineering Manager,0,0,0,6400,76800,3,3,3,Yes,4.6,Married,Marketing,Yes
1665,35,Female,Sales,Sales Manager,13,1,1,6510,78100,2,4,1,No,3.5,Married,Other,Yes
1666,25,Male,Sales,Account Manager,7,4,3,4780,57400,2,4,4,Yes,1.3,Single,Engineering,No
1667,38,Male,Sales,Sales Manager,3,2,1,5620,67400,3,4,2,No,8.4,Married,Engineering,No
1668,33,Female,Engineering,Software Engineer,0,0,0,6100,73200,1,3,2,No,4.3,Married,Other,Yes
1669,32,Female,Finance,Finance Manager,0,0,0,5640,67700,4,2,3,No,7.7,Divorced,HR,No
1670,30,Female,Marketing,Marketing Associate,8,2,0,5110,61300,4,3,3,No,39.5,Divorced,Marketing,No
1671,30,Female,Engineering,Engineering Manager,5,1,1,6280,75400,3,4,2,Yes,2.1,Married,Marketing,No
1672,32,Female,Finance,Financial Analyst,6,0,0,6650,79800,3,2,3,Yes,7.2,Divorced,Engineering,No
1673,60,Male,Customer Support,Support Lead,7,0,0,4100,49200,1,3,3,No,7.3,Divorced,HR,Yes
1674,24,Male,Engineering,QA Engineer,4,0,0,7760,93100,4,3,3,Yes,21.2,Married,Engineering,No
1675,26,Male,Customer Support,Support Lead,13,13,2,5580,67000,2,4,3,No,14.6,Married,Other,No
1676,33,Male,Sales,Sales Manager,6,4,2,4360,52300,4,3,3,Yes,1.9,Married,Engineering,No
1677,47,Female,Marketing,Marketing Associate,5,4,3,5170,62000,3,3,3,No,2.0,Single,Marketing,Yes
1678,52,Female,Customer Support,Support Lead,5,0,0,2780,33400,3,3,3,Yes,19.4,Married,Marketing,Yes
1679,38,Female,Finance,Accountant,3,3,0,4640,55700,3,3,3,Yes,15.5,Married,Business,No
1680,28,Female,HR,Recruiter,11,4,0,6570,78800,4,3,2,No,6.3,Married,Other,No
1681,38,Male,Sales,Account Manager,7,7,3,3730,44800,4,3,3,No,18.7,Single,Business,No
1682,28,Female,Engineering,QA Engineer,5,5,2,7800,93600,2,2,2,No,3.0,Single,Other,No
1683,30,Male,Sales,Sales Executive,13,6,0,5740,68900,3,3,3,No,10.7,Single,Engineering,No
1684,34,Female,Customer Support,Support Lead,11,3,1,5310,63700,2,1,2,No,1.0,Single,Marketing,Yes
1685,23,Male,Engineering,Engineering Manager,17,6,4,9980,119800,4,3,3,No,10.6,Married,Engineering,No
1686,36,Male,Engineering,Senior Engineer,10,6,1,9280,111400,4,3,3,No,16.3,Married,Engineering,No
1687,51,Male,Marketing,Content Specialist,12,0,0,7690,92300,4,1,4,Yes,20.0,Married,Engineering,Yes
1688,28,Male,Sales,Sales Executive,6,6,0,6480,77700,4,2,3,Yes,5.9,Divorced,Marketing,No
1689,38,Female,Engineering,QA Engineer,10,1,0,8890,106700,3,1,3,No,7.1,Married,Business,No
1690,26,Male,Customer Support,Support Lead,7,1,1,4610,55300,1,2,3,No,1.0,Single,Other,Yes
1691,37,Female,Engineering,Senior Engineer,4,2,2,6640,79700,4,3,4,Yes,22.9,Single,HR,No
1692,50,Male,Sales,Sales Manager,6,2,2,4750,57000,4,1,3,No,8.9,Married,Engineering,No
1693,51,Male,Finance,Accountant,12,4,2,6530,78400,3,2,2,No,6.8,Married,HR,No
1694,44,Female,Sales,Sales Executive,10,0,0,5670,68000,1,3,3,Yes,6.2,Married,Other,Yes
1695,26,Female,Customer Support,Support Lead,0,0,0,3690,44300,3,4,3,No,15.0,Single,Marketing,No
1696,31,Male,Finance,Financial Analyst,3,3,3,5260,63100,4,3,2,No,9.1,Married,Business,No
1697,31,Male,Sales,Sales Manager,6,5,5,4780,57400,3,4,3,Yes,1.0,Married,Business,Yes
1698,27,Male,Customer Support,Support Manager,8,8,0,5480,65700,3,2,4,No,2.7,Married,Marketing,No
1699,55,Female,Customer Support,Support Lead,9,3,0,3880,46600,2,3,3,Yes,1.2,Married,Engineering,Yes
1700,20,Male,HR,Recruiter,6,6,3,5190,62300,4,3,3,No,14.5,Married,Business,No
1701,25,Male,Customer Support,Support Associate,4,0,0,3380,40500,4,4,3,No,2.5,Married,Business,No
1702,42,Male,HR,HR Manager,7,1,0,5370,64400,2,4,4,No,5.0,Married,Engineering,No
1703,30,Female,Customer Support,Support Lead,5,5,1,3690,44300,4,1,4,No,7.1,Single,Business,Yes
1704,43,Male,Marketing,Content Specialist,0,0,0,3820,45800,3,3,1,No,5.5,Single,Engineering,No
1705,39,Male,Sales,Account Manager,12,7,1,6960,83500,3,3,1,No,4.5,Single,Business,No
1706,42,Female,Engineering,Senior Engineer,6,0,0,7770,93200,2,3,3,No,1.0,Divorced,Other,Yes
1707,36,Female,Marketing,Marketing Associate,2,0,0,5020,60200,2,3,4,No,12.2,Single,Engineering,No
1708,60,Female,Finance,Finance Manager,5,1,1,4600,55200,4,3,4,No,8.8,Married,Other,No
1709,44,Female,Marketing,Marketing Manager,4,2,2,4590,55100,4,3,1,Yes,1.2,Married,HR,No
1710,33,Male,Marketing,Marketing Manager,0,0,0,4550,54600,2,3,3,No,16.6,Married,Marketing,Yes
1711,32,Male,Finance,Finance Manager,5,2,2,6420,77100,3,4,4,No,22.3,Married,Other,No
1712,39,Female,Marketing,Marketing Associate,5,0,0,4940,59300,3,4,2,No,35.4,Single,Other,No
1713,20,Male,Engineering,QA Engineer,12,3,0,9900,118800,4,3,2,No,2.8,Single,Engineering,No
1714,29,Male,Sales,Sales Manager,16,8,1,6030,72400,4,4,3,No,14.2,Divorced,HR,No
1715,38,Male,Engineering,Senior Engineer,9,0,0,9430,113200,4,4,3,No,9.2,Single,Business,No
1716,20,Female,Engineering,Senior Engineer,13,3,1,7080,84900,3,1,4,No,9.5,Single,Marketing,No
1717,23,Male,Sales,Sales Executive,5,0,0,5080,60900,4,3,3,Yes,3.6,Married,Business,Yes
1718,26,Female,Marketing,Marketing Manager,7,2,0,5130,61600,3,4,2,No,1.0,Single,Business,No
1719,37,Male,Engineering,QA Engineer,12,2,2,9250,111000,4,3,4,No,2.4,Married,Business,No
1720,25,Female,Customer Support,Support Manager,11,0,0,4610,55300,1,3,3,Yes,6.7,Single,Business,Yes
1721,30,Male,Engineering,Software Engineer,5,4,2,8230,98800,3,4,4,Yes,3.4,Single,HR,No
1722,35,Male,Engineering,Software Engineer,1,0,0,8050,96600,3,4,3,No,1.0,Married,Business,No
1723,39,Male,Engineering,Software Engineer,9,2,1,8640,103700,2,3,1,Yes,22.0,Married,Engineering,No
1724,32,Male,Sales,Account Manager,1,1,0,4220,50600,4,3,3,No,9.9,Married,Business,No
1725,39,Female,Customer Support,Support Associate,13,6,2,4890,58700,3,2,3,No,6.9,Married,Other,No
1726,37,Male,Engineering,QA Engineer,19,2,0,10150,121800,4,3,4,No,29.8,Divorced,Business,No
1727,25,Female,Engineering,Senior Engineer,4,4,4,7520,90300,3,4,3,No,1.7,Single,Engineering,No
1728,35,Female,Engineering,Software Engineer,4,4,0,4970,59600,3,4,2,No,23.9,Married,Other,No
1729,39,Male,Sales,Account Manager,4,0,0,5220,62700,2,3,3,No,1.0,Single,Marketing,No
1730,38,Male,Finance,Financial Analyst,17,5,5,8010,96100,4,3,3,No,25.7,Single,HR,Yes
1731,40,Female,Finance,Accountant,8,6,1,7260,87100,4,3,2,Yes,1.1,Married,Engineering,No
1732,20,Male,Sales,Account Manager,8,5,0,5640,67700,1,1,2,No,9.9,Married,Business,Yes
1733,32,Female,Sales,Account Manager,0,0,0,4920,59100,4,2,3,No,2.2,Married,Engineering,No
1734,39,Female,Engineering,Engineering Manager,0,0,0,6560,78700,2,3,2,No,2.7,Divorced,Other,No
1735,20,Female,Customer Support,Support Manager,11,11,3,6230,74800,2,3,3,No,27.2,Married,Marketing,No
1736,36,Male,Finance,Accountant,8,2,1,6720,80600,2,2,2,No,15.3,Divorced,Other,No
1737,22,Female,HR,HR Manager,12,6,2,5680,68200,4,3,3,No,17.6,Married,Business,Yes
1738,32,Female,Engineering,Senior Engineer,6,2,2,7870,94400,4,3,3,No,15.5,Married,Marketing,No
1739,40,Female,Engineering,Engineering Manager,3,0,0,7790,93500,4,1,3,Yes,1.0,Married,Marketing,Yes
1740,22,Male,Marketing,Content Specialist,13,2,0,6150,73800,2,1,3,No,1.1,Married,Business,Yes
1741,25,Female,Customer Support,Support Associate,0,0,0,2800,33600,3,4,2,No,7.3,Married,Engineering,Yes
1742,34,Female,Sales,Account Manager,11,9,0,6230,74800,4,3,3,Yes,6.3,Married,Engineering,No
1743,54,Female,HR,HR Manager,8,8,3,6030,72400,3,2,2,No,5.6,Single,Engineering,No
1744,31,Female,Engineering,Engineering Manager,5,5,1,7280,87400,2,1,2,No,12.8,Married,Engineering,No
1745,31,Male,Finance,Financial Analyst,5,5,0,5870,70400,4,4,3,No,1.2,Married,Business,No
1746,42,Female,Engineering,QA Engineer,5,2,0,6720,80700,3,2,3,Yes,1.3,Divorced,Other,No
1747,32,Female,Sales,Sales Executive,15,9,2,6500,78000,2,4,4,No,4.5,Married,Business,Yes
1748,37,Male,Finance,Financial Analyst,13,0,0,6410,76900,3,3,3,Yes,5.4,Divorced,HR,No
1749,26,Female,Engineering,Engineering Manager,5,0,0,8820,105800,4,2,4,Yes,15.5,Married,Engineering,No
1750,29,Female,Engineering,Engineering Manager,10,7,1,8050,96600,4,2,3,No,12.8,Divorced,Engineering,No
1751,20,Male,Marketing,Content Specialist,5,2,2,4150,49800,1,2,2,No,7.2,Married,HR,Yes
1752,40,Male,Engineering,Senior Engineer,13,0,0,11320,135800,4,4,2,No,52.9,Divorced,Marketing,No
1753,48,Female,Sales,Sales Manager,11,2,0,7720,92600,3,1,2,Yes,6.6,Single,Engineering,No
1754,21,Female,HR,Recruiter,2,2,0,4660,55900,2,2,3,No,11.4,Single,Engineering,No
1755,35,Male,Marketing,Marketing Associate,8,0,0,5880,70600,4,3,3,No,12.4,Married,Business,No
1756,45,Female,HR,HR Manager,8,1,0,5160,61900,4,2,4,Yes,1.0,Single,Engineering,No
1757,34,Male,Engineering,QA Engineer,13,0,0,10160,121900,3,3,2,No,4.9,Married,Engineering,Yes
1758,27,Male,Customer Support,Support Associate,11,0,0,5060,60700,2,3,3,No,4.9,Married,Marketing,No
1759,33,Male,Engineering,Engineering Manager,11,1,0,7650,91800,3,2,4,No,27.2,Married,Business,No
1760,60,Male,Engineering,Engineering Manager,3,0,0,7220,86700,2,3,4,No,2.9,Single,Business,Yes
1761,24,Male,Engineering,Engineering Manager,15,0,0,6280,75300,4,3,3,No,5.8,Single,Engineering,No
1762,53,Male,Sales,Sales Manager,2,2,0,3490,41900,3,4,4,No,45.1,Married,Marketing,Yes
1763,49,Female,Engineering,Senior Engineer,5,0,0,7160,85900,3,2,4,Yes,4.9,Single,Business,No
1764,27,Male,HR,Recruiter,12,10,0,5390,64700,1,3,4,No,6.7,Married,Business,No
1765,26,Female,HR,HR Executive,9,2,0,6020,72200,4,3,3,No,3.5,Single,Business,No
1766,52,Male,Sales,Sales Manager,5,2,1,4170,50000,4,2,2,Yes,10.2,Married,Other,No
1767,28,Male,Marketing,Marketing Associate,0,0,0,4540,54500,4,2,3,No,2.8,Married,HR,No
1768,25,Female,Engineering,Senior Engineer,13,0,0,8810,105700,4,3,4,No,5.3,Married,HR,No
1769,33,Female,Marketing,Marketing Manager,7,2,1,6540,78500,2,2,3,No,21.1,Single,Engineering,Yes
1770,42,Female,HR,HR Executive,3,0,0,5080,60900,1,3,4,Yes,6.1,Married,Engineering,Yes
1771,37,Male,Engineering,Software Engineer,4,4,0,7860,94300,1,1,3,No,2.7,Divorced,Marketing,No
